"id","type","created","updated","title","external_id","doi_count","accession_number_count","ror_id","ror_name"
d90ec176-0411-40ab-a70c-1d27dd76bcdc,affiliation,2025-07-27 10:52:47.345 +0200,,Indiana Biosciences Research Institute,,,,https://ror.org/04d52p729,
"3ec02b74-b45a-462e-b67e-979949d9ab92",affiliation,2025-07-27 10:52:47.345 +0200,,Meiji Pharmaceutical University,,,,https://ror.org/00wm7p047,
"0e99b510-d597-4cf0-bc68-4adbbbdc8045",affiliation,2025-07-27 10:52:47.345 +0200,,Shanghai First Maternity and Infant Hospital,,,,https://ror.org/05myyzn85,
"02ce9ded-cee3-4214-88f0-f54e8efc2bb3",affiliation,2025-07-27 10:52:47.345 +0200,,Strand Life Sciences (India),,,,https://ror.org/01pv03m42,
"67a35707-3668-4c6f-bcdf-467f420df7f6",affiliation,2025-07-27 10:52:47.345 +0200,,Pasteur Hellenic Institute,,,,https://ror.org/035cy3r13,
"0c1e564d-b1bb-4a20-a3c1-779dff2e674b",affiliation,2025-07-27 10:52:47.345 +0200,,Vall d'Hebron Institute of Oncology,,,,https://ror.org/054xx3904,
b454c689-157d-445d-9317-988b9212be45,affiliation,2025-07-27 10:52:47.345 +0200,,Koch Institute for Integrative Cancer Research At MIT,,,,https://ror.org/01xd6q208,
"11784a09-672b-4d8f-8fe4-de0d72408761",affiliation,2025-07-27 10:52:47.345 +0200,,Azienda Ospedaliero Universitaria di Sassari,,,,https://ror.org/01m39hd75,
"0c12536b-4a0e-42f9-81a4-dd6934bc4c99",affiliation,2025-07-27 10:52:47.345 +0200,,Bonn Aachen International Center for Information Technology,,,,https://ror.org/054zhq066,
"3d8d12ab-7c62-4aa9-a10c-69c089dbf0ed",affiliation,2025-07-27 10:52:47.345 +0200,,Pierre Fabre (France),,,,https://ror.org/04hdhz511,
f0f2759c-d3a4-45b9-b44a-601f86821474,affiliation,2025-07-27 10:52:47.345 +0200,,DSO National Laboratories,,,,https://ror.org/03e05fb06,
"2291ea0a-487a-43eb-991c-9ea2f7cab514",affiliation,2025-07-27 10:52:47.345 +0200,,Scribe Biosciences (United States),,,,https://ror.org/01casvr19,
"05f6b053-46b2-4d42-bfbb-dd59ef9e0bbe",affiliation,2025-07-27 10:52:47.345 +0200,,Ottawa Heart Institute,,,,https://ror.org/00h533452,
"72850adf-6dfd-4da9-b266-9a1a2ce59513",affiliation,2025-07-27 10:52:47.345 +0200,,Scientific Center for Optical and Electron Microscopy,,,,https://ror.org/0007wfz33,
e07c5199-0612-4029-94f9-b673e72a15c6,affiliation,2025-07-27 10:52:47.345 +0200,,Helmholtz Institute Jena,,,,https://ror.org/02rzw6h69,
"651c40f8-a9cf-48ee-a612-a1dccce701e9",affiliation,2025-07-27 10:52:47.345 +0200,,Institute of Bioinformatics,,,,https://ror.org/04hqfvm50,
"8bb69370-2d57-499b-a9c6-ea2fb3402a83",affiliation,2025-07-27 10:52:47.345 +0200,,Laboratoire de Biologie et Modélisation de la Cellule,,,,https://ror.org/01bj4fd12,
ee66c210-449f-4c21-a86e-05caf79e2671,affiliation,2025-07-27 10:52:47.345 +0200,,Guangzhou Laboratory,,,,https://ror.org/03ybmxt82,
"69595381-5877-4843-9d88-df90591bfe48",affiliation,2025-07-27 10:52:47.345 +0200,,PTC Therapeutics (United States),,,,https://ror.org/03jz67a83,
"76167f96-d274-4288-aa83-104556375333",affiliation,2025-07-27 10:52:47.345 +0200,,The Rogosin Institute,,,,https://ror.org/05dvpaj72,
f7a8d8bb-92be-4d24-a6e8-c99c7b5ed234,affiliation,2025-07-27 10:52:47.345 +0200,,Mathématiques et Informatique Appliquées,,,,https://ror.org/00780az30,
"130eba0a-477d-4665-853c-3c90c22354d6",affiliation,2025-07-27 10:52:47.345 +0200,,National Children’s Research Centre,,,,https://ror.org/02typaz40,
"1f75c1ea-7864-48f6-9a8c-4311bb68613d",affiliation,2025-07-27 10:52:47.345 +0200,,Arkansas Children's Nutrition Center,,,,https://ror.org/03vvhya80,
"63196213-b8dc-460b-a740-681b5b80d517",affiliation,2025-07-27 10:52:47.345 +0200,,Autolus (United Kingdom),,,,https://ror.org/03945f733,
"22c4561c-9336-4be9-8a83-567271dde556",affiliation,2025-07-27 10:52:47.345 +0200,,Kyungpook National University Hospital,,,,https://ror.org/04qn0xg47,
"2c23941e-a759-48c9-97c7-ba7c1b2403e4",affiliation,2025-07-27 10:52:47.345 +0200,,Rohto Pharmaceutical (Japan),,,,https://ror.org/02y8ft411,
cdd608e0-6b6e-446c-8073-07c312690e5c,affiliation,2025-07-27 10:52:47.345 +0200,,Beckman Research Institute,,,,https://ror.org/05fazth07,
cb7cbeaa-31c2-4abc-8780-59e6a479ee6f,affiliation,2025-07-27 10:52:47.345 +0200,,Kyowa Kirin (Japan),,,,https://ror.org/000wej815,
"259e7fbf-cafd-46dc-9db5-808087748a36",affiliation,2025-07-27 10:52:47.345 +0200,,MRC Toxicology Unit,,,,https://ror.org/05362x394,
"3dd40128-5a3f-4e61-a5bf-a69c5a11971d",affiliation,2025-07-27 10:52:47.345 +0200,,Zhoushan Hospital,,,,https://ror.org/026g68t18,
fd9ff5a8-cc0e-428e-8b5d-661787c3ad21,affiliation,2025-07-27 10:52:47.345 +0200,,Ludwig Boltzmann Institute for Lung Vascular Research,,,,https://ror.org/009r5p347,
a5ad4896-071f-43a2-baae-5bda673b24f7,affiliation,2025-07-27 10:52:47.345 +0200,,Kansas City University,,,,https://ror.org/052em3f88,
"33bc3a06-1b76-4fbe-b984-ed25d3d4cef8",affiliation,2025-07-27 10:52:47.345 +0200,,Institut Mondor de Recherche Biomédicale,,,,https://ror.org/04qe59j94,
a9e310df-adc4-4b7c-8b48-23055255eea9,affiliation,2025-07-27 10:52:47.345 +0200,,NOAA National Ocean Service,,,,https://ror.org/02k4h0334,
a6832488-11ab-4320-8a8a-14acbbfa262c,affiliation,2025-07-27 10:52:47.345 +0200,,Agios Pharmaceuticals (United States),,,,https://ror.org/002x06r10,
"42a9e6a1-e31f-4052-a302-29d255974358",affiliation,2025-07-27 10:52:47.345 +0200,,Carolinas Healthcare System,,,,https://ror.org/0594s0e67,
"7b8fa1ae-9950-40c7-b8b8-11901e1d82ef",affiliation,2025-07-27 10:52:47.345 +0200,,HUN-REN Research Centre for Natural Sciences,,,,https://ror.org/03zwxja46,
"3118c5ef-ee5b-4f7d-966f-36b6db87dbbc",affiliation,2025-07-27 10:52:47.345 +0200,,RESTORE,,,,https://ror.org/00qhm9960,
b64f8587-fb67-4039-8658-f9fa90a146d6,affiliation,2025-07-27 10:52:47.345 +0200,,Indraprastha Institute of Information Technology Delhi,,,,https://ror.org/03vfp4g33,
"0e66ab36-52c9-4b93-9f1f-92f20948c328",affiliation,2025-07-27 10:52:47.345 +0200,,Instituto de Neurociencias,,,,https://ror.org/000nhpy59,
e473756f-9de6-42ec-a3dc-d261a7b56e08,affiliation,2025-07-27 10:52:47.345 +0200,,Municipal Institute for Medical Research,,,,https://ror.org/039evc422,
"93cd4ae7-e7a1-46aa-8af0-31b921523643",affiliation,2025-07-27 10:52:47.345 +0200,,TessArae (United States),,,,https://ror.org/04fxr2t73,
"29c2465f-07b6-4128-91fb-638d7269055b",affiliation,2025-07-27 10:52:47.345 +0200,,Instituto de Biomedicina de Valencia,,,,https://ror.org/05pq8vh42,
f4802f97-0579-4cba-a66c-bc84178f0a2a,affiliation,2025-07-27 10:52:47.345 +0200,,Institute of Molecular Biology of the Slovak Academy of Sciences,,,,https://ror.org/01wrzrg21,
f523d9c1-9ecc-42cc-a9a7-04d8c4cdc622,affiliation,2025-07-27 10:52:47.345 +0200,,Seagen (United States),,,,https://ror.org/01vwesc15,
"04a449ab-a70a-40a1-9b53-caf1d16517fe",affiliation,2025-07-27 10:52:47.345 +0200,,China Academy of Space Technology,,,,https://ror.org/025397a59,
a7a12703-b8f4-4e59-ae3c-a9a9e8048b7d,affiliation,2025-07-27 10:52:47.345 +0200,,Institute for Bioscience and Biotechnology Research,,,,https://ror.org/02zs3hb12,
dbdd81e4-5b47-48f5-a8f0-338f1e92db0d,affiliation,2025-07-27 10:52:47.345 +0200,,Fondation pour l’innovation en Cadiométabolisme et Nutrition,,,,https://ror.org/050c3pq49,
f47511ee-eff2-4f40-bca0-91db93236375,affiliation,2025-07-27 10:52:47.345 +0200,,King Fahad Specialist Hospital,,,,https://ror.org/01m1gv240,
"2e74bd4a-3879-4f4c-8949-3d2ad217cf45",affiliation,2025-07-27 10:52:47.345 +0200,,Korea Atomic Energy Research Institute,,,,https://ror.org/01xb4fs50,
b7baa9e6-5d8c-4157-b11a-2400fbdafcab,affiliation,2025-07-27 10:52:47.345 +0200,,Benaroya Research Institute,,,,https://ror.org/04j9rp686,
"525de6ff-2ab7-4344-b221-e6b306cc8857",affiliation,2025-07-27 10:52:47.345 +0200,,Puigvert Foundation,,,,https://ror.org/03qwx2883,
dbfaac12-29c7-4145-9293-714643d6579a,affiliation,2025-07-27 10:52:47.345 +0200,,Institut des Sciences des Plantes de Paris Saclay,,,,https://ror.org/00ajjta07,
"8bbcb972-3ae6-463d-babc-ce7d20d55095",affiliation,2025-07-27 10:52:47.345 +0200,,Cogentech S.R.L. Società Benefit a Socio Unico soggetta all’attività di direzione e coordinamento di IFOM - Istituto Fondazione di Oncologia Molecolare ETS (Italy),,,,https://ror.org/02gmprx88,
"8b1359ee-ca66-43d9-82b3-2743ed269c9b",affiliation,2025-07-27 10:52:47.345 +0200,,"Microenvironment and B-cells: Immunopathology, Cell, Differentiation and Cancer",,,,https://ror.org/05p7fmf80,
ac4aaf61-0fb6-46d3-907e-c8621e108c81,affiliation,2025-07-27 10:52:47.345 +0200,,Centro Dermatológico Federico Lleras Acosta,,,,https://ror.org/023kmdf41,
"9fc43300-b4e6-4efe-bad2-9488037befcd",affiliation,2025-07-27 10:52:47.345 +0200,,HTG Molecular Diagnostics (United States),,,,https://ror.org/042x6s220,
"36f8d9ad-a295-417c-bb82-6248ce9c6166",affiliation,2025-07-27 10:52:47.345 +0200,,Millennium Engineering and Integration (United States),,,,https://ror.org/05qmdfk04,
f8908ab8-52b6-4ff3-8081-4632d3c50c24,affiliation,2025-07-27 10:52:47.345 +0200,,Women's & Children's Health Research Institute,,,,https://ror.org/00we60833,
efc29d91-a250-4265-8db0-de1a09373e54,affiliation,2025-07-27 10:52:47.345 +0200,,MRC Human Genetics Unit,,,,https://ror.org/011jsc803,
d5bf980c-6894-462e-93a9-6614c5345926,affiliation,2025-07-27 10:52:47.345 +0200,,Anzac Research Institute,,,,https://ror.org/05kf27764,
"2a46c575-2fd2-4c82-96b7-6c7b5796da80",affiliation,2025-07-27 10:52:47.345 +0200,,Institute for Neurodegenerative Diseases,,,,https://ror.org/007xckb65,
"70c39412-0c53-489f-ab02-6b9570130a6e",affiliation,2025-07-27 10:52:47.345 +0200,,Centro de Investigación Biomédica en Red de Enfermedades Respiratorias,,,,https://ror.org/0119pby33,
"55b94be1-6228-4728-b7c2-dea6e84236db",affiliation,2025-07-27 10:52:47.345 +0200,,Knowles (United States),,,,https://ror.org/000hew328,
"89c813a7-95c4-49c1-a389-280c533c5381",affiliation,2025-07-27 10:52:47.345 +0200,,OU Health,,,,https://ror.org/00a6cxf28,
"9c472d20-c5a8-4cc3-b387-ea2d382de157",affiliation,2025-07-27 10:52:47.345 +0200,,Presage Biosciences (United States),,,,https://ror.org/03t5zv452,
"099f5d4b-f50c-4ce5-a377-7a1ec1d5437f",affiliation,2025-07-27 10:52:47.345 +0200,,CorpoGen (Colombia),,,,https://ror.org/03npzn484,
"192286c6-5345-49ce-98ae-a02cc93f5645",affiliation,2025-07-27 10:52:47.345 +0200,,University Hospital in Motol,,,,https://ror.org/0125yxn03,
"855e5131-14ab-4b0e-ab9d-1be77abc8e20",affiliation,2025-07-27 10:52:47.345 +0200,,Sigma Genosys (United States),,,,https://ror.org/03efxbk04,
"9cea26f1-f4be-4bfe-b897-24ade184e49f",affiliation,2025-07-27 10:52:47.345 +0200,,CardioDx (United States),,,,https://ror.org/01gbz1v61,
a25ca417-0ea1-434f-8b50-6de1ac450c0f,affiliation,2025-07-27 10:52:47.345 +0200,,Instituto de Bioquímica Vegetal y Fotosíntesis,,,,https://ror.org/00hsc2364,
d9cb429a-1ea2-4bbb-a37c-818b5cea5453,affiliation,2025-07-27 10:52:47.345 +0200,,Shenzhen Entry-Exit Inspection and Quarantine Bureau,,,,https://ror.org/04nqrq322,
"9c596d3e-913d-4666-83ed-0a10ea99aec7",affiliation,2025-07-27 10:52:47.345 +0200,,GenUs BioSystems (United States),,,,https://ror.org/050azj708,
f978cc12-9617-4a28-b942-726d7f32be26,affiliation,2025-07-27 10:52:47.345 +0200,,Instituto Nacional de Neurología y Neurocirugía,,,,https://ror.org/05k637k59,
"2ce1fa76-a3dc-4de3-9e95-976fc59e9e22",affiliation,2025-07-27 10:52:47.345 +0200,,Institut de Pharmacologie et de Biologie Structurale,,,,https://ror.org/016zvc994,
"958937f6-4f79-43eb-b095-ae33c6ca76d5",affiliation,2025-07-27 10:52:47.345 +0200,,Noda Institute for Scientific Research,,,,https://ror.org/00105n552,
"7f3beff6-3440-44be-b3ea-226873751214",affiliation,2025-07-27 10:52:47.345 +0200,,LS Plant Breeding (United Kingdom),,,,https://ror.org/04sd5y079,
"5203ebdb-1c96-4911-8df9-28cabd2d66f8",affiliation,2025-07-27 10:52:47.345 +0200,,Microbiotix (United States),,,,https://ror.org/022xmez67,
"0f0376e4-ba84-4e4c-9d51-2165df306b49",affiliation,2025-07-27 10:52:47.345 +0200,,Appalachian Fruit Research Laboratory,,,,https://ror.org/052kar395,
"156d3efe-7565-441b-a067-1d1272d20719",affiliation,2025-07-27 10:52:47.345 +0200,,Ferox Therapeutics (United States),,,,https://ror.org/01qpscg90,
a240d9f6-61ea-4346-8d61-4ea759af7346,affiliation,2025-07-27 10:52:47.345 +0200,,University of the Sciences,,,,https://ror.org/048gmay44,
"2aa8addc-8309-4e7c-b1a2-9ed87a6ab2c9",affiliation,2025-07-27 10:52:47.345 +0200,,Taylor Family Institute for Innovative Psychiatric Research,,,,https://ror.org/03x3g5467,
"3ea0c9be-6186-4783-93d9-74c26549bb6b",affiliation,2025-07-27 10:52:47.345 +0200,,National Academy of Agricultural Science,,,,https://ror.org/037rt4a55,
a91f7082-af00-43f3-b9e4-7e1b5f5a2d4e,affiliation,2025-07-27 10:52:47.345 +0200,,Yeditepe University,,,,https://ror.org/025mx2575,
"2e55633d-2b22-4f94-95ae-9d7c1bf9fa8f",affiliation,2025-07-27 10:52:47.345 +0200,,Aclaris Therapeutics (United States),,,,https://ror.org/00q1zbc26,
"9d140aba-a721-4209-b66b-110677f0765f",affiliation,2025-07-27 10:52:47.345 +0200,,Shanghai Institute of Planned Parenthood Research,,,,https://ror.org/03awxj939,
"3662313c-f792-46b3-a8db-870c16ab88e6",affiliation,2025-07-27 10:52:47.345 +0200,,European Molecular Biology Organization,,,,https://ror.org/04wfr2810,
"2dfb2193-df32-44a4-a251-faead75b3438",affiliation,2025-07-27 10:52:47.345 +0200,,Kaohsiung Veterans General Hospital,,,,https://ror.org/04jedda80,
"19eb7e8f-9976-44be-8ed7-1ba9e63b3d78",affiliation,2025-07-27 10:52:47.345 +0200,,RegeneMed (United States),,,,https://ror.org/015mtjx14,
"87b09d00-8cb9-430c-b4c4-5d0e9bd1d021",affiliation,2025-07-27 10:52:47.345 +0200,,Clinical Research Center for Hair and Skin Science,,,,https://ror.org/00z8zhe66,
beba01ef-ee0b-499d-93f6-22cd9367aab8,affiliation,2025-07-27 10:52:47.345 +0200,,Nordland Hospital,,,,https://ror.org/01pj4nt72,
"711c2434-55ee-4481-9ff2-9556efec983f",affiliation,2025-07-27 10:52:47.345 +0200,,UniQure (Netherlands),,,,https://ror.org/02jyvnx70,
"898841d3-4d3c-4f03-9fa7-91f954d1063e",affiliation,2025-07-27 10:52:47.345 +0200,,MSD (Singapore),,,,https://ror.org/01mhwgh68,
f5a3f119-ad11-4f81-9ccd-4b3df7d52a7e,affiliation,2025-07-27 10:52:47.345 +0200,,Institute of Infection and Immunity,,,,https://ror.org/05wdecy17,
c0b2af22-c929-48d5-9029-a837a8837008,affiliation,2025-07-27 10:52:47.345 +0200,,Nestlé (France),,,,https://ror.org/05m1qxf57,
"9ae40399-84b7-4fbe-bfbe-1026d7d62de6",affiliation,2025-07-27 10:52:47.345 +0200,,Oakwood University,,,,https://ror.org/05s74hd65,
"7712299d-6bf2-43e0-baa7-e31d09bb2b18",affiliation,2025-07-27 10:52:47.345 +0200,,Istituto di Ricovero e Cura a Carattere Scientifico San Raffaele,,,,https://ror.org/006x48140,
d0153a37-347e-4969-ab38-57bffbd64b52,affiliation,2025-07-27 10:52:47.345 +0200,,Windber Research Institute,,,,https://ror.org/03w8j7142,
"9a08b463-b57c-4186-94f4-edb1d7c98090",affiliation,2025-07-27 10:52:47.345 +0200,,"Ecotaxie, Microenvironnement et développement lymphocytaire",,,,https://ror.org/04t9v8r67,
"8778ee07-34eb-4334-a0a3-7ea2e4ee3c61",affiliation,2025-07-27 10:52:47.345 +0200,,CESI (Italy),,,,https://ror.org/02magnn81,
"4560ad01-9adf-4a0f-92bb-e33c1959837f",affiliation,2025-07-27 10:52:47.345 +0200,,U-M Rogel Cancer Center,,,,https://ror.org/05asdy483,
"9eddc244-761b-4f97-9e06-8cbf69cd3507",affiliation,2025-07-27 10:52:47.345 +0200,,Lithuanian University of Health Sciences,,,,https://ror.org/0069bkg23,
a6808552-c07e-414e-884c-e4838fee1a5f,affiliation,2025-07-27 10:52:47.345 +0200,,Laboratoire de Génétique Médicale,,,,https://ror.org/016wpzq40,
bf5041c8-7da5-4c09-9bc7-f1a0e2a01552,affiliation,2025-07-27 10:52:47.345 +0200,,OFS (United States),,,,https://ror.org/03c0wvm84,
fcab3b09-cc62-4ebc-aa0e-607d4a528bc3,affiliation,2025-07-27 10:52:47.345 +0200,,Max Planck Research Unit for Neurogenetics,,,,https://ror.org/04fx38p98,
"9898fc15-a996-49c8-960a-43b44ed11743",affiliation,2025-07-27 10:52:47.345 +0200,,Saskatoon Research and Development Centre,,,,https://ror.org/034t0c490,
"622c1997-9206-4c1a-a686-e5ecea4b699f",affiliation,2025-07-27 10:52:47.345 +0200,,Amorepacific (South Korea),,,,https://ror.org/031p65n62,
"61e67f3a-8c32-4e4c-9d2f-7662bc328fe7",affiliation,2025-07-27 10:52:47.345 +0200,,Barzilai Medical Center,,,,https://ror.org/00hmeez77,
"5a11898f-2688-49d6-a563-bdb5f409e2cd",affiliation,2025-07-27 10:52:47.345 +0200,,Hôpital Maisonneuve-Rosemont,,,,https://ror.org/03rdc4968,
"02fbecda-2c14-4fc1-88b2-331ff3db625d",affiliation,2025-07-27 10:52:47.345 +0200,,Wellcome Centre for Cell Biology,,,,https://ror.org/03xbccz06,
"4a9bb249-9b6f-430d-a260-fcb8c3776db8",affiliation,2025-07-27 10:52:47.345 +0200,,Krembil Research Institute,,,,https://ror.org/01f6jys10,
e2e7a3e5-c54d-4d54-aadf-0b9a1cf12d57,affiliation,2025-07-27 10:52:47.345 +0200,,OSE Immunotherapeutics (France),,,,https://ror.org/00p3g3670,
"4ad2cccb-99ff-4418-bb81-b447d14304f1",affiliation,2025-07-27 10:52:47.345 +0200,,R-Biopharm (Germany),,,,https://ror.org/040ppgc54,
"1b4a8d92-455f-48ad-a021-d211c658aeee",affiliation,2025-07-27 10:52:47.345 +0200,,Juntendo University Urayasu Hospital,,,,https://ror.org/03gxkq182,
"4a938596-4a1e-43d1-96f5-2302a0ae34ba",affiliation,2025-07-27 10:52:47.345 +0200,,Hôpital Saint Eloi,,,,https://ror.org/04pwyfk22,
cfb2e53c-fd90-4a9b-b8d8-c117c0f89072,affiliation,2025-07-27 10:52:47.345 +0200,,University of Fukui,,,,https://ror.org/00msqp585,
"15ba2191-2be2-4ed4-8df8-49c8fccf0a20",affiliation,2025-07-27 10:52:47.345 +0200,,Taipei Hospital,,,,https://ror.org/03c1fxf30,
"0a74303c-31f8-4bb8-8813-adc1b296d925",affiliation,2025-07-27 10:52:47.345 +0200,,Children's Hospital of Orange County,,,,https://ror.org/0282qcz50,
e15918ac-d936-4421-bca7-3240fac75707,affiliation,2025-07-27 10:52:47.345 +0200,,CHA Medical Center,,,,https://ror.org/000bmd763,
"883b83cb-1fca-4753-99aa-96aef0ce5767",affiliation,2025-07-27 10:52:47.345 +0200,,Emulate (United States),,,,https://ror.org/011n0hq04,
"3475d82a-2def-4bc1-85c7-e62ad2be74cf",affiliation,2025-07-27 10:52:47.345 +0200,,Tsurumi University,,,,https://ror.org/04j8wth34,
"11c0bb60-7309-4787-a0e4-9e41475febcf",affiliation,2025-07-27 10:52:47.345 +0200,,Yuan Ze University,,,,https://ror.org/01fv1ds98,
"59b33cfb-6b20-4ee6-8caa-db4a54651ec0",affiliation,2025-07-27 10:52:47.345 +0200,,National Medical Research Center of Cardiology,,,,https://ror.org/04f17cx55,
f05782fb-d3ad-485e-afc2-ba58cd4d8f1c,affiliation,2025-07-27 10:52:47.345 +0200,,Second Hospital of Yichang,,,,https://ror.org/016bw3t53,
"0bc2c708-9e52-4da1-aff7-9db9f008369a",affiliation,2025-07-27 10:52:47.345 +0200,,Indian Institute of Advanced Research,,,,https://ror.org/00c5q9r49,
"47142951-b0d2-498b-be89-519a318f3a92",affiliation,2025-07-27 10:52:47.345 +0200,,Competence Centre on Health Technologies (Estonia),,,,https://ror.org/05kagrs11,
c18d25df-4f81-49aa-8c74-92a02eb2fe4e,affiliation,2025-07-27 10:52:47.345 +0200,,Boehringer Ingelheim (Austria),,,,https://ror.org/026vtvm28,
d4cb6b76-377f-4321-82cc-50cd486d5baf,affiliation,2025-07-27 10:52:47.345 +0200,,"Zhongshan Ophthalmic Center, Sun Yat-sen University",,,,https://ror.org/02z2yec16,
a840c38e-efc9-4349-b143-76f0792a13e8,affiliation,2025-07-27 10:52:47.345 +0200,,Bioplatforms Australia,,,,https://ror.org/042gz1a70,
ab19dfa2-c21f-4566-986f-5ee1f36fcfba,affiliation,2025-07-27 10:52:47.345 +0200,,Agilent Technologies (Australia),,,,https://ror.org/04t3phk92,
c753013b-c370-42d4-8c98-7bc5f01eb227,affiliation,2025-07-27 10:52:47.345 +0200,,Signal Genetics (United States),,,,https://ror.org/03mrx4w57,
dbef8032-a9c4-44d3-bdbf-61c802905b68,affiliation,2025-07-27 10:52:47.345 +0200,,The Maria Sklodowska-Curie National Research Institute of Oncology,,,,https://ror.org/04qcjsm24,
"5ac54854-baba-4a38-8ca7-781f0c447fe4",affiliation,2025-07-27 10:52:47.345 +0200,,Institut pour l'avancée des biosciences,,,,https://ror.org/05kwbf598,
"2f369eed-bb3a-4ede-a7fd-68f92f1e9599",affiliation,2025-07-27 10:52:47.345 +0200,,Hunter Holmes McGuire VA Medical Center,,,,https://ror.org/04fp78s33,
"70ccd256-67d8-4efa-ad91-ac3246fef291",affiliation,2025-07-27 10:52:47.345 +0200,,Stepan (United States),,,,https://ror.org/03evats41,
f05e778c-8bc5-4546-88b3-eef83977cbe0,affiliation,2025-07-27 10:52:47.345 +0200,,ToolGen (South Korea),,,,https://ror.org/04tdkxq51,
fa325fa3-1084-4cb3-8ccc-a5e7510099e1,affiliation,2025-07-27 10:52:47.345 +0200,,Carolinas Medical Center,,,,https://ror.org/0483mr804,
f438072f-3b8c-4746-bd61-90fc6d5c9b8d,affiliation,2025-07-27 10:52:47.345 +0200,,DELL (United States),,,,https://ror.org/05rejmm18,
a71d1f8b-838a-46e6-b9b3-30a20638c722,affiliation,2025-07-27 10:52:47.345 +0200,,SRA International (United States),,,,https://ror.org/02n9cgn70,
"8d6097d5-3c22-48ae-b372-8f837c11e3c6",affiliation,2025-07-27 10:52:47.345 +0200,,Azienda Socio Sanitaria Territoriale Grande Ospedale Metropolitano Niguarda,,,,https://ror.org/00htrxv69,
c3e331ef-7a2c-46c0-b777-f34304727f26,affiliation,2025-07-27 10:52:47.345 +0200,,State Key Laboratory of Reproductive Medicine,,,,https://ror.org/00cagf561,
"2c6f56c5-b20e-452b-a54f-8f87787c5c94",affiliation,2025-07-27 10:52:47.345 +0200,,Wake Forest Baptist Comprehensive Cancer Center,,,,https://ror.org/0512csj88,
"54e424dc-b016-4421-9786-3444caeee7ca",affiliation,2025-07-27 10:52:47.345 +0200,,Montreal Clinical Research Institute,,,,https://ror.org/05m8pzq90,
cc1c2d6c-5ff2-454c-977d-8660284e5649,affiliation,2025-07-27 10:52:47.345 +0200,,Takasaki University of Health and Welfare,,,,https://ror.org/00n3e1d98,
"0f01468a-4b6d-4767-8395-dee947b43be4",affiliation,2025-07-27 10:52:47.345 +0200,,Institut de Biologie Moléculaire et Cellulaire,,,,https://ror.org/05qpmg879,
c02e69b4-8cbe-430a-bc77-202bf46b5382,affiliation,2025-07-27 10:52:47.345 +0200,,Suntory Foundation for Life Sciences,,,,https://ror.org/02pkrz957,
"424bda91-d13e-4276-a4a5-043409329d80",affiliation,2025-07-27 10:52:47.345 +0200,,RML Specialty Hospital,,,,https://ror.org/03afz7q27,
"7fe13408-1249-4c5c-9c34-5aef8b8fb3fe",affiliation,2025-07-27 10:52:47.345 +0200,,Enbio (United States),,,,https://ror.org/04ybhpd24,
"142970e9-0f8d-4fa0-b237-6e7273e5832f",affiliation,2025-07-27 10:52:47.345 +0200,,"National Heart, Lung, and Blood Institute Division of Intramural Research",,,,https://ror.org/023ny1p48,
"07a5d208-5e43-4de6-bfa4-5e27c267bf3c",affiliation,2025-07-27 10:52:47.345 +0200,,Shaqra University,,,,https://ror.org/05hawb687,
"149cbab6-d8d7-464a-bc42-ba7bbe66b715",affiliation,2025-07-27 10:52:47.345 +0200,,Kuvempu University,,,,https://ror.org/014arsg56,
"3e5a818c-93a4-438b-93f5-c65b3dbfd3af",affiliation,2025-07-27 10:52:47.345 +0200,,Atrium Health Wake Forest Baptist,,,,https://ror.org/04v8djg66,
c6a12252-6019-4a4c-8558-9120971d6ac5,affiliation,2025-07-27 10:52:47.345 +0200,,Toyama Prefectural University,,,,https://ror.org/03xgh2v50,
f737778b-d9d6-4db6-b1a1-0f2ff73d0520,affiliation,2025-07-27 10:52:47.345 +0200,,National Institute for Research and Development in Informatics - ICI Bucharest,,,,https://ror.org/028rq5v79,
dedf2bf5-6e3a-42d3-9c06-df7aa8d57e6e,affiliation,2025-07-27 10:52:47.345 +0200,,Oklahoma State University Medical Center,,,,https://ror.org/003jx1781,
"9a7ae2e8-f05f-4017-aa0e-ec5b5d3c73b6",affiliation,2025-07-27 10:52:47.345 +0200,,State Key Laboratory of Virus Genetic Engineering,,,,https://ror.org/0311ezn83,
"39ab1128-87ac-4ac7-8796-531e628d725b",affiliation,2025-07-27 10:52:47.345 +0200,,Dana-Farber/Boston Children's Cancer and Blood Disorders Center,,,,https://ror.org/05k11pb55,
a4f89107-a659-4bd5-bac1-52c5d5763668,affiliation,2025-07-27 10:52:47.345 +0200,,Tokat Gaziosmanpaşa Üniversitesi,,,,https://ror.org/01rpe9k96,
"02196a48-d384-4a4d-91ed-a21e6770c086",affiliation,2025-07-27 10:52:47.345 +0200,,SEI (United States),,,,https://ror.org/02t09mq75,
"3175c614-4977-4c12-8e31-03b1924bdbb0",affiliation,2025-07-27 10:52:47.345 +0200,,EpiCypher (United States),,,,https://ror.org/021skqj79,
"1972d417-e0c6-4849-9bd0-099b4ffc0e6f",affiliation,2025-07-27 10:52:47.345 +0200,,Wellcome/MRC Cambridge Stem Cell Institute,,,,https://ror.org/05nz0zp31,
f1108b98-d805-45ca-9a11-567d3d40df83,affiliation,2025-07-27 10:52:47.345 +0200,,Malaysian Palm Oil Board,,,,https://ror.org/008gwdp12,
